label,lon,lat,urban_elev_m,rural_ref_elev_m,reference_elevation_surplus_m,conventional_SUHI_C,elevation_matched_SUHI_C,reference_elevation_bias_C,correction_uncertainty_C,matched_ref_pixels,trust_flag
1773,32.84368241052854,39.95435021925698,966.9171824838924,1091.0751102543531,124.1579277704608,1.0885986350675658,3.307799021402996,-2.21920038633543,0.2743603950604895,2328,ok
6766,108.31542882770404,22.82428742733529,91.07142256323156,128.34846904102363,37.27704647779207,1.901536503222221,4.899461301851442,-2.997924798629221,0.24263946610222775,4944,ok
6794,75.84454483141685,22.68577193489634,564.3784012812354,544.0818240147421,-20.29657726649328,0.408261347856758,2.5799635054913352,-2.171702157634577,0.46262643697089995,5413,ok
5046,85.34441084964858,27.69340317829019,1364.0912503413515,1648.9194151990444,284.82816485769285,2.431601750111416,2.435289058279487,-0.0036873081680708,0.0766371787347458,592,ok
2904,129.05708930412365,35.15597292340165,84.41249270187298,105.76035219807372,21.34785949620074,2.8791518864445926,4.937325952820864,-2.058174066376272,0.1322227015153471,1151,ok
6276,117.9016361651357,24.4825876025888,15.669667563172563,216.48300664616704,200.81333908299447,3.450590950604536,2.963894944345977,0.4866960062585592,0.5817119219074159,1873,ok
9591,-75.58385908998072,6.242120986826267,1664.7610360992824,1710.846508451515,46.08547235223273,3.181474339125728,2.9906923433230155,0.1907819958027126,0.20828361378432922,519,ok
5925,82.99137161174198,25.31440769922712,79.35817217304759,95.44985842539587,16.091686252348282,0.074488899049097,2.1140157393295382,-2.039526840280441,0.1655863503201531,1783,ok
10282,-38.560302428766335,-3.785500054369796,25.877185636905978,99.82086905285163,73.94368341594566,1.211780759075392,1.2035923871127032,0.0081883719626887,0.38744937413211483,3005,ok
7958,44.20688401559303,15.367368346477374,2280.915853248452,2459.6570532115084,178.74119996305626,1.7547639831108484,0.4187645012477645,1.3359994818630838,0.16217874587928513,1475,ok
6042,102.72975026515068,25.024624269645464,1918.4087362804264,2134.33008253187,215.92134625144377,4.317451614675715,4.0335320127041,0.2839196019716148,0.22164781495471528,2065,ok
8414,-7.973924023883479,12.619617165597084,358.8694280834149,357.9238539541234,-0.945574129291515,0.901240116961695,3.027266012128358,-2.126025895166663,0.058166059599772606,5902,ok
1548,14.327311536135966,40.87425099768324,63.60144458171551,45.54400823619781,-18.0574363455177,1.7772094349451315,1.931541278003401,-0.1543318430582694,0.32595650186375574,1336,ok
2154,23.736681436509745,37.99361598708885,141.0282201408911,383.5838174773392,242.5555973364481,3.1973752500736623,1.8660529851913448,1.3313222648823175,0.44213108388230127,1422,ok
10428,23.59816854403341,-6.120935439045105,613.1288352090804,671.2848065214649,58.15597131238451,1.771044804254693,1.870129163147972,-0.099084358893279,0.34406990259957004,5818,ok
7133,79.07237313812048,21.14384605469623,310.8264175524815,319.468975107125,8.642557554643531,0.4240867726851718,3.5734202227146525,-3.1493334500294807,0.12568355389691332,5961,ok
10832,-38.42328750325455,-12.924305809682435,35.14333294875592,35.01796331803004,-0.1253696307258778,1.8865895180167485,3.177602653646293,-1.2910131356295445,0.2019928728374679,2413,ok
2480,3.053678374030302,36.73126004602583,83.65519766007094,268.6175793388352,184.96238167876425,0.1572417408491304,0.2592061539190631,-0.1019644130699327,0.434263279364934,663,ok
3282,71.52750185179912,33.987725008687896,380.61548022157655,485.7883544445038,105.17287422292723,0.5496192238037132,0.8208110919897109,-0.2711918681859977,0.25508502962472424,751,ok
2155,114.51595019332323,38.03291352007383,76.46328617387029,256.0534811843034,179.5901950104331,2.943952258838486,3.368948028748292,-0.4249957699098057,0.10361218080112651,2031,ok
5834,85.13055232730208,25.585965080405373,53.79402181837294,56.14964881625961,2.355626997886666,0.0697084814007098,0.929418139987522,-0.8597096585868121,0.1206516348526882,2193,ok
